{2.4895958648684644, 0.4853863062049517} -> 0
{10.855593897704846, 0.9752345808436216} -> 5.4296885937600195501`8.754196569009776
{9.929829723910537, 0.6344099076687431} -> 4.2806347082244222893`8.754535276230444
{12.134916846889883, 0.8579786953820154} -> 5.2954544348676539545`8.75294762329044
{2.0056517518007695, 0.8958989216229021} -> 2.9930996212367601566`8.466785515350265
{9.823442786981452, 0.8236426220278881} -> 6.5909927493087946013`8.753168090824797
{12.020626417002358, 0.3610223415016379} -> 0.6976988148838094754`8.452975048226167
{4.408672510486898, 0.5043849993483509} -> 0.7955292924376518087`8.453978804915348
{9.93492285436642, 0.91553859867494} -> 7.4855345762295114474`8.756299120049082
{3.739565409664678, 0.5640762637813845} -> 1.3952037360207561669`8.453035398647769
{13.53871051232386, 0.871433084133471} -> 4.7733861763094338042`8.453959659808094
{13.363988420891118, 0.32047546057312937} -> 0
{8.068043508421933, 0.6970516028469107} -> 5.1644981294907825205`8.755550208329774
{13.707163460836352, 0.23388206598556682} -> 0
{6.299056074691332, 0.8669975347840277} -> 6.0963272371743281402`8.752836553259657
{8.34743205914264, 0.8669766935022076} -> 7.4910298288762629745`8.753094726140027
{12.495068770192333, 0.7040275049187292} -> 5.2853856444238857347`8.452744182307628
{10.522058310174621, 0.8239016515432735} -> 6.0959404084849694346`8.75286411131041
{12.304025052898403, 0.20817369016464005} -> 0
{4.073925252688852, 0.9981115004705421} -> 4.8716521968819974387`8.454064798490545
{11.626034668580697, 0.6467585563445144} -> 4.4509042560941113439`8.456309255046136
{2.5224774405142725, 0.8528130795355251} -> 1.6872862809998036693`8.454805139510746
{6.433998472504548, 0.9539010586180012} -> 5.2412719669125027596`8.757414163155671
{8.397017810308068, 0.37316110618468656} -> 2.4828741520773726353`8.454530294874203
{7.647730984237533, 0.9908827836464669} -> 7.7720384207929369389`8.754134652998202
{3.4107260181684858, 0.3361654042874235} -> 0.5978974577160938929`8.453069537093047
{6.6768297038613404, 0.9558133143032759} -> 6.6654545819381869519`8.7548200183517
{8.47814230570463, 0.9078469358589876} -> 7.3722320456660759848`8.75420771243528
{3.6156938157089193, 0.7750012207870818} -> 2.3559547891097992435`8.459589283145373
{13.131805314439571, 0.5981489906266779} -> 1.7999868960953964255`8.451548155148293
{9.822610609196875, 0.4233369896697916} -> 2.478908627358586121`8.455224483211929
{10.764775658602492, 0.7627216335554237} -> 5.2872129811493499202`8.753624053618557
{10.742065821410598, 0.34038309927431165} -> 0.09960747780827570600840107574034694606`8.453253050162976
{6.224301529733147, 0.961802782720586} -> 6.1898002614351992356`8.753290043653616
{5.608776885783822, 0.26889979657471086} -> 0
{9.125800183803836, 0.5218433188203293} -> 4.0972867766964715965`8.451832488122921
{6.866976356774039, 0.3251068369725336} -> 0.5989973622751820638`8.452271333930799
{3.0444441757910123, 0.5510559747996109} -> 1.4934775206891192028`8.453437562413749
{5.628955319327808, 0.3133452283629041} -> 1.7872951021312550798`8.454621233364927
{7.445072702879596, 0.996128530545179} -> 5.8908526839523587773`8.75324883859005
{8.19148723690789, 0.9760155605306544} -> 8.3333996179590370594`8.753439256259258
{7.699264422397924, 0.828546941803245} -> 6.7841434215807393379`8.753588881228572
{9.04610856065349, 0.8315170168969379} -> 7.0796508886542322537`8.753821495566271
{13.347523361139505, 0.2318469630643185} -> 0
{11.49126403288329, 0.23732039041946373} -> 0
{5.66685239228519, 0.8900233066813636} -> 4.635316083474705905`8.75394858789983
{5.71265853234771, 0.3523121007940273} -> 0
{8.974580726347625, 0.26939488979821524} -> 0.4978548529666344249`8.453412252951297
{4.9736079217677265, 0.47004092079348103} -> 0.09973079268208154998917192868747952301`8.45271572257475
{3.3136257198675683, 0.6212989352720117} -> 0.8736764602497305145`8.464436868403999
{3.567641073144408, 0.7517526275368316} -> 2.7882883246670178782`8.453365344602483
{9.334306077531405, 0.25231775660677935} -> 0
{3.6911697063291182, 0.755339945121356} -> 2.7742659369118649102`8.45555493529718
{6.9618215384228606, 0.3254857125093952} -> 0.5998025090258781394`8.451687965760849
{2.3224067404626467, 0.9210600005990748} -> 3.5890729597019984746`8.452865207377798
{2.2240596081506734, 0.7282347067769896} -> 0.6990252582091953517`8.452150164913773
{13.349912948650442, 0.4785941506712117} -> 0.4954633198396870955`8.455503489527084
{8.700028523269921, 0.3397828021006075} -> 0.7939430009066531342`8.45484565599568
{11.706377252603133, 0.3146572774501315} -> 2.3843423338580575377`8.454387625485001
{4.693640281261416, 0.294601995699749} -> 0
{14.427499472900134, 0.3263231904535576} -> 0
{10.975642404098128, 0.33000791584693134} -> 0.696185467548065316`8.453918080102834
{4.1332109327811075, 0.8518679121089205} -> 3.2743496940581596541`8.454933874031045
{5.878560537243736, 0.5021464373050344} -> 1.0914741028519464198`8.454924242889318
{13.850420945747324, 0.25446300100716934} -> 0
{3.073709935846008, 0.3622793733089865} -> 0
{4.841510578457667, 0.25678096846286813} -> 0
{12.822647370635508, 0.352609645130728} -> 0
{5.181024667694203, 0.37428374673190734} -> 0
{4.126471738963829, 0.8125445170788825} -> 2.8722939672833435593`8.455714105324793
{2.1342584005131027, 0.4297684105522934} -> 0
{14.74684378368346, 0.29560514452835807} -> 0
{9.736703745166796, 0.2262864186752821} -> 0
{8.95, 0.965} -> 7.7275012641568882575`8.753837606883842
